Epoch, Time, Latitude(deg), Longitude(deg), Height(m), Sats
970, 2021/11/14  7:37:29 GPS, 30.52784410, 114.35699255, 11.5109, 21
971, 2021/11/14  7:37:30 GPS, 30.52784405, 114.35699272, 11.5099, 21
972, 2021/11/14  7:37:31 GPS, 30.52784423, 114.35699271, 11.4756, 21
973, 2021/11/14  7:37:32 GPS, 30.52784436, 114.35699253, 11.4543, 21
974, 2021/11/14  7:37:33 GPS, 30.52784436, 114.35699244, 11.4644, 21
975, 2021/11/14  7:37:34 GPS, 30.52784418, 114.35699219, 11.4734, 21
976, 2021/11/14  7:37:35 GPS, 30.52784404, 114.35699232, 11.4999, 21
977, 2021/11/14  7:37:36 GPS, 30.52784400, 114.35699213, 11.4769, 21
978, 2021/11/14  7:37:37 GPS, 30.52784398, 114.35699213, 11.4669, 21
979, 2021/11/14  7:37:38 GPS, 30.52784374, 114.35699204, 11.4816, 21
980, 2021/11/14  7:37:39 GPS, 30.52784354, 114.35699195, 11.5136, 21
981, 2021/11/14  7:37:40 GPS, 30.52784351, 114.35699182, 11.5182, 21
982, 2021/11/14  7:37:41 GPS, 30.52784337, 114.35699179, 11.5441, 21
983, 2021/11/14  7:37:42 GPS, 30.52784349, 114.35699158, 11.5287, 21
984, 2021/11/14  7:37:43 GPS, 30.52784339, 114.35699164, 11.5844, 21
985, 2021/11/14  7:37:44 GPS, 30.52784343, 114.35699183, 11.5877, 21
986, 2021/11/14  7:37:45 GPS, 30.52784354, 114.35699187, 11.5831, 21
987, 2021/11/14  7:37:46 GPS, 30.52784334, 114.35699189, 11.6330, 21
988, 2021/11/14  7:37:47 GPS, 30.52784330, 114.35699179, 11.6650, 21
989, 2021/11/14  7:37:48 GPS, 30.52784313, 114.35699171, 11.6700, 21
990, 2021/11/14  7:37:49 GPS, 30.52784307, 114.35699153, 11.6486, 21
991, 2021/11/14  7:37:50 GPS, 30.52784283, 114.35699136, 11.6856, 21
992, 2021/11/14  7:37:51 GPS, 30.52784270, 114.35699143, 11.6994, 21
993, 2021/11/14  7:37:52 GPS, 30.52784262, 114.35699148, 11.7419, 21
994, 2021/11/14  7:37:53 GPS, 30.52784258, 114.35699140, 11.7004, 21
995, 2021/11/14  7:37:54 GPS, 30.52784255, 114.35699126, 11.6598, 21
996, 2021/11/14  7:37:55 GPS, 30.52784234, 114.35699117, 11.6586, 21
997, 2021/11/14  7:37:56 GPS, 30.52784212, 114.35699107, 11.7105, 21
998, 2021/11/14  7:37:57 GPS, 30.52783206, 114.35700037, 7.9298, 20
999, 2021/11/14  7:37:58 GPS, 30.52783192, 114.35700029, 7.9548, 20
1000, 2021/11/14  7:37:59 GPS, 30.52783181, 114.35700018, 7.9888, 20
1001, 2021/11/14  7:38: 0 GPS, 30.52783174, 114.35700006, 7.9982, 20
1002, 2021/11/14  7:38: 1 GPS, 30.52783193, 114.35699998, 7.9603, 20
1003, 2021/11/14  7:38: 2 GPS, 30.52783192, 114.35699982, 8.0120, 20
1004, 2021/11/14  7:38: 3 GPS, 30.52783172, 114.35699982, 8.0409, 20
1005, 2021/11/14  7:38: 4 GPS, 30.52783154, 114.35699957, 8.0449, 20
1006, 2021/11/14  7:38: 5 GPS, 30.52783179, 114.35699948, 8.0004, 20
1007, 2021/11/14  7:38: 6 GPS, 30.52783186, 114.35699958, 7.9936, 20
1008, 2021/11/14  7:38: 7 GPS, 30.52783177, 114.35699957, 8.0317, 20
1009, 2021/11/14  7:38: 8 GPS, 30.52783178, 114.35699949, 8.0211, 20
1010, 2021/11/14  7:38: 9 GPS, 30.52783176, 114.35699947, 8.0468, 20
1011, 2021/11/14  7:38:10 GPS, 30.52783169, 114.35699941, 8.0746, 20
1012, 2021/11/14  7:38:11 GPS, 30.52783170, 114.35699933, 8.0817, 20
1013, 2021/11/14  7:38:12 GPS, 30.52783171, 114.35699937, 8.0609, 20
1014, 2021/11/14  7:38:13 GPS, 30.52783171, 114.35699918, 8.0776, 20
1015, 2021/11/14  7:38:14 GPS, 30.52783186, 114.35699902, 8.0386, 20
1016, 2021/11/14  7:38:15 GPS, 30.52765297, 114.35697221, 17.4825, 21
1017, 2021/11/14  7:38:16 GPS, 30.52765278, 114.35697211, 17.5259, 21
1018, 2021/11/14  7:38:17 GPS, 30.52767097, 114.35697483, 16.5341, 21
1019, 2021/11/14  7:38:18 GPS, 30.52767186, 114.35697512, 16.4947, 21
1020, 2021/11/14  7:38:19 GPS, 30.52767170, 114.35697502, 16.4959, 21
1021, 2021/11/14  7:38:20 GPS, 30.52767196, 114.35697510, 16.4786, 21
1022, 2021/11/14  7:38:21 GPS, 30.52767190, 114.35697501, 16.5079, 21
1023, 2021/11/14  7:38:22 GPS, 30.52767136, 114.35697491, 16.5836, 21
1024, 2021/11/14  7:38:23 GPS, 30.52767143, 114.35697489, 16.6018, 21
1025, 2021/11/14  7:38:24 GPS, 30.52767145, 114.35697496, 16.5802, 21
1026, 2021/11/14  7:38:25 GPS, 30.52767129, 114.35697511, 16.6200, 21
1027, 2021/11/14  7:38:26 GPS, 30.52767123, 114.35697519, 16.6263, 21
1028, 2021/11/14  7:38:27 GPS, 30.52767096, 114.35697519, 16.6497, 21
1029, 2021/11/14  7:38:28 GPS, 30.52767094, 114.35697509, 16.6316, 21
1030, 2021/11/14  7:38:29 GPS, 30.52767082, 114.35697521, 16.6002, 21
1031, 2021/11/14  7:38:30 GPS, 30.52767076, 114.35697530, 16.5450, 21
1032, 2021/11/14  7:38:31 GPS, 30.52767066, 114.35697512, 16.5336, 21
1033, 2021/11/14  7:38:32 GPS, 30.52767079, 114.35697509, 16.5276, 21
1034, 2021/11/14  7:38:33 GPS, 30.52767058, 114.35697511, 16.5395, 21
1035, 2021/11/14  7:38:34 GPS, 30.52767048, 114.35697503, 16.5444, 21
1036, 2021/11/14  7:38:35 GPS, 30.52767046, 114.35697495, 16.5571, 21
1037, 2021/11/14  7:38:36 GPS, 30.52767039, 114.35697499, 16.5653, 21
1038, 2021/11/14  7:38:37 GPS, 30.52767029, 114.35697499, 16.5399, 21
1039, 2021/11/14  7:38:38 GPS, 30.52767025, 114.35697485, 16.5124, 21
1040, 2021/11/14  7:38:39 GPS, 30.52767031, 114.35697511, 16.4820, 21
1041, 2021/11/14  7:38:40 GPS, 30.52783883, 114.35700010, 7.4503, 21
1042, 2021/11/14  7:38:41 GPS, 30.52783883, 114.35700016, 7.4004, 21
1043, 2021/11/14  7:38:42 GPS, 30.52783895, 114.35700020, 7.3518, 21
1044, 2021/11/14  7:38:43 GPS, 30.52783884, 114.35700030, 7.3380, 21
1045, 2021/11/14  7:38:44 GPS, 30.52783872, 114.35700049, 7.3253, 21
1046, 2021/11/14  7:38:45 GPS, 30.52783878, 114.35700068, 7.2850, 21
1047, 2021/11/14  7:38:46 GPS, 30.52783886, 114.35700074, 7.2541, 21
1048, 2021/11/14  7:38:47 GPS, 30.52783878, 114.35700077, 7.2960, 21
1049, 2021/11/14  7:38:48 GPS, 30.52783871, 114.35700068, 7.3081, 21
1050, 2021/11/14  7:38:49 GPS, 30.52783868, 114.35700076, 7.3084, 21
1051, 2021/11/14  7:38:50 GPS, 30.52783862, 114.35700061, 7.2836, 21
1052, 2021/11/14  7:38:51 GPS, 30.52783869, 114.35700070, 7.2802, 21
1053, 2021/11/14  7:38:52 GPS, 30.52783864, 114.35700066, 7.2813, 21
1054, 2021/11/14  7:38:53 GPS, 30.52783878, 114.35700062, 7.3059, 21
1055, 2021/11/14  7:38:54 GPS, 30.52783892, 114.35700068, 7.2943, 21
1056, 2021/11/14  7:38:55 GPS, 30.52783895, 114.35700066, 7.2569, 21
1057, 2021/11/14  7:38:56 GPS, 30.52783888, 114.35700071, 7.2822, 21
1058, 2021/11/14  7:38:57 GPS, 30.52783890, 114.35700044, 7.2671, 21
1059, 2021/11/14  7:38:58 GPS, 30.52783891, 114.35700035, 7.2498, 21
1060, 2021/11/14  7:38:59 GPS, 30.52783898, 114.35700019, 7.2097, 21
1061, 2021/11/14  7:39: 0 GPS, 30.52783895, 114.35700015, 7.1795, 21
1062, 2021/11/14  7:39: 1 GPS, 30.52783897, 114.35700027, 7.1918, 21
1063, 2021/11/14  7:39: 2 GPS, 30.52783899, 114.35700025, 7.1522, 21
1064, 2021/11/14  7:39: 3 GPS, 30.52783917, 114.35700005, 7.1133, 21
1065, 2021/11/14  7:39: 4 GPS, 30.52783921, 114.35699997, 7.0855, 21
1066, 2021/11/14  7:39: 5 GPS, 30.52783919, 114.35700014, 7.0682, 21
1067, 2021/11/14  7:39: 6 GPS, 30.52783924, 114.35699998, 7.0493, 21
1068, 2021/11/14  7:39: 7 GPS, 30.52783918, 114.35699984, 7.0428, 21
1069, 2021/11/14  7:39: 8 GPS, 30.52783921, 114.35699985, 7.0621, 21
1070, 2021/11/14  7:39: 9 GPS, 30.52783940, 114.35699966, 7.0023, 21
1071, 2021/11/14  7:39:10 GPS, 30.52783955, 114.35699973, 6.9711, 21
1072, 2021/11/14  7:39:11 GPS, 30.52783963, 114.35699985, 6.9645, 21
1073, 2021/11/14  7:39:12 GPS, 30.52783967, 114.35699986, 6.9533, 21
1074, 2021/11/14  7:39:13 GPS, 30.52783967, 114.35699993, 6.9704, 21
1075, 2021/11/14  7:39:14 GPS, 30.52783966, 114.35699996, 7.0093, 21
1076, 2021/11/14  7:39:15 GPS, 30.52783967, 114.35700000, 7.0104, 21
1077, 2021/11/14  7:39:16 GPS, 30.52783984, 114.35699990, 6.9993, 21
1078, 2021/11/14  7:39:17 GPS, 30.52783988, 114.35699980, 7.0261, 21
1079, 2021/11/14  7:39:18 GPS, 30.52783986, 114.35699977, 7.0591, 21
1080, 2021/11/14  7:39:19 GPS, 30.52783994, 114.35699964, 7.0850, 21
1081, 2021/11/14  7:39:20 GPS, 30.52784017, 114.35699952, 7.0695, 21
1082, 2021/11/14  7:39:21 GPS, 30.52784030, 114.35699946, 7.0670, 21
1083, 2021/11/14  7:39:22 GPS, 30.52784038, 114.35699945, 7.0774, 21
1084, 2021/11/14  7:39:23 GPS, 30.52784056, 114.35699921, 7.0885, 21
1085, 2021/11/14  7:39:24 GPS, 30.52784040, 114.35699896, 7.1509, 21
1086, 2021/11/14  7:39:25 GPS, 30.52784066, 114.35699879, 7.1160, 21
1087, 2021/11/14  7:39:26 GPS, 30.52784069, 114.35699878, 7.1461, 21
1088, 2021/11/14  7:39:27 GPS, 30.52784075, 114.35699882, 7.1593, 21
1089, 2021/11/14  7:39:28 GPS, 30.52784089, 114.35699874, 7.1470, 21
1090, 2021/11/14  7:39:29 GPS, 30.52784087, 114.35699865, 7.1751, 21
1091, 2021/11/14  7:39:30 GPS, 30.52784103, 114.35699858, 7.1465, 21
1092, 2021/11/14  7:39:31 GPS, 30.52784112, 114.35699874, 7.1494, 21
1093, 2021/11/14  7:39:32 GPS, 30.52784127, 114.35699883, 7.1442, 21
1094, 2021/11/14  7:39:33 GPS, 30.52784121, 114.35699899, 7.1996, 21
1095, 2021/11/14  7:39:34 GPS, 30.52784133, 114.35699886, 7.1719, 21
1096, 2021/11/14  7:39:35 GPS, 30.52784148, 114.35699905, 7.1732, 21
1097, 2021/11/14  7:39:36 GPS, 30.52784155, 114.35699913, 7.1583, 21
1098, 2021/11/14  7:39:37 GPS, 30.52784179, 114.35699914, 7.1035, 21
1099, 2021/11/14  7:39:38 GPS, 30.52784199, 114.35699910, 7.0687, 21
1100, 2021/11/14  7:39:39 GPS, 30.52784205, 114.35699895, 7.0860, 21
1101, 2021/11/14  7:39:40 GPS, 30.52784202, 114.35699896, 7.1276, 21
1102, 2021/11/14  7:39:41 GPS, 30.52784204, 114.35699880, 7.1467, 21
1103, 2021/11/14  7:39:42 GPS, 30.52784217, 114.35699880, 7.1330, 21
1104, 2021/11/14  7:39:43 GPS, 30.52784232, 114.35699880, 7.1072, 21
1105, 2021/11/14  7:39:44 GPS, 30.52784227, 114.35699865, 7.1173, 21
1106, 2021/11/14  7:39:45 GPS, 30.52784233, 114.35699867, 7.1184, 21
1107, 2021/11/14  7:39:46 GPS, 30.52784223, 114.35699876, 7.1520, 21
1108, 2021/11/14  7:39:47 GPS, 30.52784215, 114.35699879, 7.1890, 21
1109, 2021/11/14  7:39:48 GPS, 30.52784235, 114.35699889, 7.1574, 21
1110, 2021/11/14  7:39:49 GPS, 30.52784256, 114.35699898, 7.1095, 21
1111, 2021/11/14  7:39:50 GPS, 30.52784254, 114.35699892, 7.1219, 21
1112, 2021/11/14  7:39:51 GPS, 30.52784255, 114.35699902, 7.1194, 21
1113, 2021/11/14  7:39:52 GPS, 30.52784252, 114.35699913, 7.1341, 21
1114, 2021/11/14  7:39:53 GPS, 30.52784250, 114.35699926, 7.1137, 21
1115, 2021/11/14  7:39:54 GPS, 30.52784267, 114.35699950, 7.0927, 21
1116, 2021/11/14  7:39:55 GPS, 30.52784261, 114.35699961, 7.1450, 21
1117, 2021/11/14  7:39:56 GPS, 30.52784275, 114.35699968, 7.1274, 21
1118, 2021/11/14  7:39:57 GPS, 30.52784270, 114.35699987, 7.1244, 21
1119, 2021/11/14  7:39:58 GPS, 30.52784254, 114.35699980, 7.1735, 21
1120, 2021/11/14  7:39:59 GPS, 30.52784247, 114.35699980, 7.1955, 21
1121, 2021/11/14  7:40: 0 GPS, 30.52784248, 114.35699980, 7.1441, 21
1122, 2021/11/14  7:40: 1 GPS, 30.52784253, 114.35699973, 7.1243, 21
1123, 2021/11/14  7:40: 2 GPS, 30.52784241, 114.35699995, 7.1659, 21
1124, 2021/11/14  7:40: 3 GPS, 30.52784228, 114.35700002, 7.2264, 21
1125, 2021/11/14  7:40: 4 GPS, 30.52784233, 114.35700001, 7.2167, 21
1126, 2021/11/14  7:40: 5 GPS, 30.52784222, 114.35700002, 7.1893, 21
1127, 2021/11/14  7:40: 6 GPS, 30.52784223, 114.35700013, 7.2015, 21
1128, 2021/11/14  7:40: 7 GPS, 30.52784239, 114.35700021, 7.1524, 21
1129, 2021/11/14  7:40: 8 GPS, 30.52784262, 114.35700033, 7.1156, 21
1130, 2021/11/14  7:40: 9 GPS, 30.52784238, 114.35700028, 7.1390, 21
1131, 2021/11/14  7:40:10 GPS, 30.52784237, 114.35700053, 7.1397, 21
1132, 2021/11/14  7:40:11 GPS, 30.52784236, 114.35700066, 7.1725, 21
1133, 2021/11/14  7:40:12 GPS, 30.52784220, 114.35700071, 7.1947, 21
1134, 2021/11/14  7:40:13 GPS, 30.52784223, 114.35700074, 7.1870, 21
1135, 2021/11/14  7:40:14 GPS, 30.52784217, 114.35700077, 7.2699, 21
1136, 2021/11/14  7:40:15 GPS, 30.52784204, 114.35700073, 7.3127, 21
1137, 2021/11/14  7:40:16 GPS, 30.52784186, 114.35700063, 7.3584, 21
1138, 2021/11/14  7:40:17 GPS, 30.52784181, 114.35700061, 7.3581, 21
1139, 2021/11/14  7:40:18 GPS, 30.52784181, 114.35700054, 7.3797, 21
1140, 2021/11/14  7:40:19 GPS, 30.52784206, 114.35700092, 7.2908, 21
1141, 2021/11/14  7:40:20 GPS, 30.52784212, 114.35700106, 7.2833, 21
1142, 2021/11/14  7:40:21 GPS, 30.52784224, 114.35700120, 7.2652, 21
1143, 2021/11/14  7:40:22 GPS, 30.52784229, 114.35700117, 7.2219, 21
1144, 2021/11/14  7:40:23 GPS, 30.52784236, 114.35700110, 7.2137, 21
1145, 2021/11/14  7:40:24 GPS, 30.52784250, 114.35700111, 7.1915, 21
1146, 2021/11/14  7:40:25 GPS, 30.52784269, 114.35700113, 7.1684, 21
1147, 2021/11/14  7:40:26 GPS, 30.52784267, 114.35700116, 7.1760, 21
1148, 2021/11/14  7:40:27 GPS, 30.52784279, 114.35700126, 7.1698, 21
1149, 2021/11/14  7:40:28 GPS, 30.52784291, 114.35700128, 7.1403, 21
1150, 2021/11/14  7:40:29 GPS, 30.52784315, 114.35700142, 7.0907, 21
1151, 2021/11/14  7:40:30 GPS, 30.52784325, 114.35700163, 7.0478, 21
1152, 2021/11/14  7:40:31 GPS, 30.52784321, 114.35700172, 7.0754, 21
1153, 2021/11/14  7:40:32 GPS, 30.52784336, 114.35700190, 7.0434, 21
1154, 2021/11/14  7:40:33 GPS, 30.52784352, 114.35700196, 6.9964, 21
1155, 2021/11/14  7:40:34 GPS, 30.52784338, 114.35700200, 7.0523, 21
1156, 2021/11/14  7:40:35 GPS, 30.52784321, 114.35700219, 7.1270, 21
1157, 2021/11/14  7:40:36 GPS, 30.52784338, 114.35700223, 7.1038, 21
1158, 2021/11/14  7:40:37 GPS, 30.52784368, 114.35700228, 7.0744, 21
1159, 2021/11/14  7:40:38 GPS, 30.52784364, 114.35700243, 7.1424, 21
1160, 2021/11/14  7:40:39 GPS, 30.52784369, 114.35700253, 7.1431, 21
1161, 2021/11/14  7:40:40 GPS, 30.52784363, 114.35700253, 7.1867, 21
1162, 2021/11/14  7:40:41 GPS, 30.52784373, 114.35700262, 7.1865, 21
1163, 2021/11/14  7:40:42 GPS, 30.52784406, 114.35700283, 7.1091, 21
1164, 2021/11/14  7:40:43 GPS, 30.52784415, 114.35700301, 7.1295, 21
1165, 2021/11/14  7:40:44 GPS, 30.52784418, 114.35700302, 7.1456, 21
1166, 2021/11/14  7:40:45 GPS, 30.52784422, 114.35700309, 7.2080, 21
1167, 2021/11/14  7:40:46 GPS, 30.52784433, 114.35700336, 7.1768, 21
1168, 2021/11/14  7:40:47 GPS, 30.52784430, 114.35700324, 7.2046, 21
1169, 2021/11/14  7:40:48 GPS, 30.52784451, 114.35700335, 7.1924, 21
1170, 2021/11/14  7:40:49 GPS, 30.52784462, 114.35700336, 7.1976, 21
1171, 2021/11/14  7:40:50 GPS, 30.52784501, 114.35700353, 7.0985, 21
1172, 2021/11/14  7:40:51 GPS, 30.52784530, 114.35700394, 7.0545, 21
1173, 2021/11/14  7:40:52 GPS, 30.52784551, 114.35700384, 7.0173, 21
1174, 2021/11/14  7:40:53 GPS, 30.52784568, 114.35700391, 7.0056, 21
1175, 2021/11/14  7:40:54 GPS, 30.52784588, 114.35700404, 6.9952, 21
1176, 2021/11/14  7:40:55 GPS, 30.52784587, 114.35700379, 7.0090, 21
1177, 2021/11/14  7:40:56 GPS, 30.52784593, 114.35700364, 7.0260, 21
1178, 2021/11/14  7:40:57 GPS, 30.52784620, 114.35700387, 6.9686, 21
1179, 2021/11/14  7:40:58 GPS, 30.52784623, 114.35700419, 6.9971, 21
1180, 2021/11/14  7:40:59 GPS, 30.52784650, 114.35700427, 6.9391, 21
1181, 2021/11/14  7:41: 0 GPS, 30.52784672, 114.35700431, 6.9087, 21
1182, 2021/11/14  7:41: 1 GPS, 30.52784671, 114.35700429, 6.9028, 21
1183, 2021/11/14  7:41: 2 GPS, 30.52784637, 114.35700416, 7.0400, 21
1184, 2021/11/14  7:41: 3 GPS, 30.52784645, 114.35700429, 7.0379, 21
1185, 2021/11/14  7:41: 4 GPS, 30.52784638, 114.35700425, 7.0585, 21
1186, 2021/11/14  7:41: 5 GPS, 30.52784658, 114.35700444, 7.0604, 21
1187, 2021/11/14  7:41: 6 GPS, 30.52784672, 114.35700461, 7.0457, 21
1188, 2021/11/14  7:41: 7 GPS, 30.52784676, 114.35700476, 7.0359, 21
1189, 2021/11/14  7:41: 8 GPS, 30.52784721, 114.35700522, 6.9067, 21
1190, 2021/11/14  7:41: 9 GPS, 30.52784754, 114.35700540, 6.8181, 21
1191, 2021/11/14  7:41:10 GPS, 30.52784785, 114.35700586, 6.7393, 21
1192, 2021/11/14  7:41:11 GPS, 30.52784803, 114.35700605, 6.7192, 21
1193, 2021/11/14  7:41:12 GPS, 30.52784816, 114.35700628, 6.6824, 21
1194, 2021/11/14  7:41:13 GPS, 30.52784851, 114.35700659, 6.5477, 21
1195, 2021/11/14  7:41:14 GPS, 30.52784884, 114.35700679, 6.4665, 21
1196, 2021/11/14  7:41:15 GPS, 30.52784881, 114.35700692, 6.4499, 21
1197, 2021/11/14  7:41:16 GPS, 30.52784912, 114.35700697, 6.3644, 21
1198, 2021/11/14  7:41:17 GPS, 30.52784929, 114.35700706, 6.3033, 21
1199, 2021/11/14  7:41:18 GPS, 30.52784941, 114.35700734, 6.2812, 21
1200, 2021/11/14  7:41:19 GPS, 30.52784976, 114.35700776, 6.1499, 21
1201, 2021/11/14  7:41:20 GPS, 30.52784959, 114.35700782, 6.1765, 21
1202, 2021/11/14  7:41:21 GPS, 30.52784945, 114.35700787, 6.2334, 21
1203, 2021/11/14  7:41:22 GPS, 30.52784964, 114.35700792, 6.1934, 21
1204, 2021/11/14  7:41:23 GPS, 30.52784960, 114.35700795, 6.1910, 21
1205, 2021/11/14  7:41:24 GPS, 30.52784955, 114.35700803, 6.2188, 21
1206, 2021/11/14  7:41:25 GPS, 30.52784994, 114.35700840, 6.1132, 21
1207, 2021/11/14  7:41:26 GPS, 30.52785009, 114.35700842, 6.0470, 21
1208, 2021/11/14  7:41:27 GPS, 30.52785005, 114.35700852, 6.0496, 21
1209, 2021/11/14  7:41:28 GPS, 30.52785000, 114.35700857, 6.0233, 21
1210, 2021/11/14  7:41:29 GPS, 30.52785014, 114.35700853, 5.9556, 21
1211, 2021/11/14  7:41:30 GPS, 30.52785026, 114.35700850, 5.8488, 21
1212, 2021/11/14  7:41:31 GPS, 30.52785030, 114.35700851, 5.8008, 21
1213, 2021/11/14  7:41:32 GPS, 30.52785038, 114.35700847, 5.7515, 21
1214, 2021/11/14  7:41:33 GPS, 30.52785018, 114.35700859, 5.7988, 21
1215, 2021/11/14  7:41:34 GPS, 30.52785034, 114.35700876, 5.7588, 21
1216, 2021/11/14  7:41:35 GPS, 30.52785016, 114.35700895, 5.8230, 21
1217, 2021/11/14  7:41:36 GPS, 30.52785023, 114.35700866, 5.7893, 21
1218, 2021/11/14  7:41:37 GPS, 30.52785017, 114.35700872, 5.7783, 21
1219, 2021/11/14  7:41:38 GPS, 30.52785005, 114.35700855, 5.7715, 21
1220, 2021/11/14  7:41:39 GPS, 30.52785015, 114.35700865, 5.7432, 21
1221, 2021/11/14  7:41:40 GPS, 30.52785027, 114.35700866, 5.7184, 21
1222, 2021/11/14  7:41:41 GPS, 30.52785002, 114.35700856, 5.7952, 21
1223, 2021/11/14  7:41:42 GPS, 30.52784996, 114.35700846, 5.8161, 21
1224, 2021/11/14  7:41:43 GPS, 30.52784986, 114.35700857, 5.8014, 21
1225, 2021/11/14  7:41:44 GPS, 30.52785013, 114.35700861, 5.6833, 21
1226, 2021/11/14  7:41:45 GPS, 30.52785007, 114.35700851, 5.6930, 21
1227, 2021/11/14  7:41:46 GPS, 30.52784998, 114.35700828, 5.7016, 21
1228, 2021/11/14  7:41:47 GPS, 30.52785002, 114.35700820, 5.7136, 21
1229, 2021/11/14  7:41:48 GPS, 30.52785024, 114.35700809, 5.6396, 21
1230, 2021/11/14  7:41:49 GPS, 30.52785013, 114.35700786, 5.6392, 21
1231, 2021/11/14  7:41:50 GPS, 30.52784992, 114.35700760, 5.6967, 21
1232, 2021/11/14  7:41:51 GPS, 30.52784948, 114.35700743, 5.7854, 21
1233, 2021/11/14  7:41:52 GPS, 30.52784950, 114.35700730, 5.7403, 21
1234, 2021/11/14  7:41:53 GPS, 30.52784942, 114.35700688, 5.7799, 21
1235, 2021/11/14  7:41:54 GPS, 30.52784906, 114.35700682, 5.8786, 21
1236, 2021/11/14  7:41:55 GPS, 30.52784904, 114.35700678, 5.8486, 21
1237, 2021/11/14  7:41:56 GPS, 30.52784911, 114.35700650, 5.8459, 21
1238, 2021/11/14  7:41:57 GPS, 30.52784883, 114.35700617, 5.9220, 21
1239, 2021/11/14  7:41:58 GPS, 30.52784887, 114.35700618, 5.8888, 21
1240, 2021/11/14  7:41:59 GPS, 30.52784903, 114.35700612, 5.8540, 21
1241, 2021/11/14  7:42: 0 GPS, 30.52784886, 114.35700596, 5.8985, 21
1242, 2021/11/14  7:42: 2 GPS, 30.52784904, 114.35700572, 5.8508, 21
1243, 2021/11/14  7:42: 3 GPS, 30.52784909, 114.35700567, 5.7944, 21
1244, 2021/11/14  7:42: 4 GPS, 30.52784922, 114.35700561, 5.7293, 21
1245, 2021/11/14  7:42: 5 GPS, 30.52784927, 114.35700532, 5.7063, 21
1246, 2021/11/14  7:42: 6 GPS, 30.52784921, 114.35700522, 5.7111, 21
1247, 2021/11/14  7:42: 7 GPS, 30.52784925, 114.35700545, 5.6627, 21
1248, 2021/11/14  7:42: 8 GPS, 30.52784913, 114.35700538, 5.6498, 21
1249, 2021/11/14  7:42: 9 GPS, 30.52784922, 114.35700535, 5.6074, 21
1250, 2021/11/14  7:42:10 GPS, 30.52784895, 114.35700518, 5.6504, 21
1251, 2021/11/14  7:42:11 GPS, 30.52784908, 114.35700504, 5.5676, 21
1252, 2021/11/14  7:42:12 GPS, 30.52784898, 114.35700498, 5.5866, 21
1253, 2021/11/14  7:42:13 GPS, 30.52784867, 114.35700474, 5.6353, 21
1254, 2021/11/14  7:42:14 GPS, 30.52784873, 114.35700485, 5.6117, 21
1255, 2021/11/14  7:42:15 GPS, 30.52784860, 114.35700468, 5.6223, 21
1256, 2021/11/14  7:42:16 GPS, 30.52784843, 114.35700448, 5.6537, 21
1257, 2021/11/14  7:42:17 GPS, 30.52784838, 114.35700431, 5.6153, 21
1258, 2021/11/14  7:42:18 GPS, 30.52784822, 114.35700419, 5.6264, 21
1259, 2021/11/14  7:42:19 GPS, 30.52784811, 114.35700395, 5.6423, 21
1260, 2021/11/14  7:42:20 GPS, 30.52784795, 114.35700378, 5.6967, 21
1261, 2021/11/14  7:42:21 GPS, 30.52784782, 114.35700371, 5.7197, 21
1262, 2021/11/14  7:42:22 GPS, 30.52784788, 114.35700359, 5.6867, 21
1263, 2021/11/14  7:42:23 GPS, 30.52784792, 114.35700358, 5.6868, 21
1264, 2021/11/14  7:42:24 GPS, 30.52784788, 114.35700364, 5.6721, 21
1265, 2021/11/14  7:42:25 GPS, 30.52784811, 114.35700375, 5.5865, 21
1266, 2021/11/14  7:42:26 GPS, 30.52784817, 114.35700390, 5.5071, 21
1267, 2021/11/14  7:42:27 GPS, 30.52784800, 114.35700361, 5.5632, 21
1268, 2021/11/14  7:42:28 GPS, 30.52784809, 114.35700351, 5.5403, 21
1269, 2021/11/14  7:42:29 GPS, 30.52784798, 114.35700350, 5.5892, 21
1270, 2021/11/14  7:42:30 GPS, 30.52784802, 114.35700347, 5.5447, 21
1271, 2021/11/14  7:42:31 GPS, 30.52784821, 114.35700353, 5.5158, 21
1272, 2021/11/14  7:42:32 GPS, 30.52784816, 114.35700341, 5.5377, 21
1273, 2021/11/14  7:42:33 GPS, 30.52784829, 114.35700351, 5.4981, 21
1274, 2021/11/14  7:42:34 GPS, 30.52784838, 114.35700358, 5.4348, 21
1275, 2021/11/14  7:42:35 GPS, 30.52784816, 114.35700362, 5.4792, 21
1276, 2021/11/14  7:42:36 GPS, 30.52784820, 114.35700348, 5.4738, 21
1277, 2021/11/14  7:42:37 GPS, 30.52784805, 114.35700351, 5.4955, 21
1278, 2021/11/14  7:42:38 GPS, 30.52784813, 114.35700344, 5.4792, 21
1279, 2021/11/14  7:42:39 GPS, 30.52784808, 114.35700346, 5.4677, 21
1280, 2021/11/14  7:42:40 GPS, 30.52784793, 114.35700310, 5.4905, 21
1281, 2021/11/14  7:42:41 GPS, 30.52784773, 114.35700314, 5.5503, 21
1282, 2021/11/14  7:42:42 GPS, 30.52784763, 114.35700290, 5.5509, 21
1283, 2021/11/14  7:42:43 GPS, 30.52784767, 114.35700294, 5.5132, 21
1284, 2021/11/14  7:42:44 GPS, 30.52784778, 114.35700280, 5.5000, 21
1285, 2021/11/14  7:42:45 GPS, 30.52784767, 114.35700281, 5.5045, 21
1286, 2021/11/14  7:42:46 GPS, 30.52784778, 114.35700284, 5.4921, 21
